Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.7073  1.6856    -5.3604 -0.2896
      1  -1.4368  1.0985    -2.8680 -0.1584
      2  -2.2023  0.7914    -3.0401 -1.6019
      3  -2.6111  0.7373    -3.3359 -2.2098
      4  -2.7820  0.7264    -3.6598 -2.4765
      5  -3.2104  1.1145    -5.6474 -2.6017
      6  -3.9226  1.4754    -7.2450 -2.4945
      7  -3.5275  1.2077    -6.1612 -2.5851
      8  -3.3725  0.9452    -4.7781 -2.6799
      9  -3.7409  1.1382    -5.9730 -2.7498
     10  -3.6809  0.9172    -5.0971 -2.9194
     11  -3.5387  0.7641    -4.5299 -2.9184
     12  -3.8481  1.0093    -5.4138 -2.9525
     13  -3.8066  0.8134    -4.9546 -3.0588
     14  -3.7166  0.6772    -4.6375 -3.0657
     15  -3.7696  0.5816    -4.6323 -3.2235
     16  -3.6874  0.5014    -4.4248 -3.2032
     17  -3.7368  0.4372    -4.4362 -3.3107
     18  -3.8093  0.4031    -4.4681 -3.4511
     19  -3.9897  0.5235    -4.7793 -3.5256

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0592     0.0050  0.1898
      1   0.1013  0.0590     0.0057  0.1898
      2   0.1004  0.0593     0.0045  0.1896
      3   0.0976  0.0600     0.0027  0.1891
      4   0.0964  0.0603     0.0024  0.1889
      5   0.0455  0.0425     0.0001  0.1311
      6   0.0139  0.0131     0.0000  0.0364
      7   0.0174  0.0145     0.0000  0.0417
      8   0.0196  0.0145     0.0001  0.0442
      9   0.0129  0.0092     0.0000  0.0267
     10   0.0138  0.0089     0.0001  0.0270
     11   0.0154  0.0092     0.0001  0.0291
     12   0.0110  0.0069     0.0000  0.0203
     13   0.0116  0.0066     0.0001  0.0204
     14   0.0125  0.0067     0.0004  0.0214
     15   0.0133  0.0069     0.0006  0.0231
     16   0.0142  0.0070     0.0009  0.0244
     17   0.0151  0.0072     0.0011  0.0255
     18   0.0156  0.0074     0.0013  0.0263
     19   0.0122  0.0059     0.0006  0.0200

