Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6138  2.7292    -9.0005 -0.4869
      1  -7.0370  1.4005    -7.9463 -5.1309
      2  -8.0666  0.9130    -4.2578 -7.1229
      3  -8.5720  0.7307    -2.4056 -7.9671
      4  -8.2056  0.7356    -9.1147 -7.7407
      5  -8.0615  0.6657    -8.7432 -7.6544
      6  -8.1711  0.5539    -8.8060 -7.9552
      7  -8.1993  0.4231    -8.7643 -8.0205
      8  -7.9075  1.2913    -9.1774 -6.0841
      9  -8.0564  1.0141    -9.1800 -7.4875
     10  -8.0318  0.8418    -9.0063 -7.6248
     11  -7.6315  1.3674    -9.0032 -4.9469
     12  -7.7825  1.0549    -9.0028 -7.0346
     13  -7.8832  0.8377    -9.0001 -7.3894
     14  -7.8647  0.6878    -8.8311 -7.4157
     15  -7.8353  0.5699    -8.6382 -7.4255
     16  -7.8912  0.4794    -8.6482 -7.5556
     17  -7.8576  0.4020    -8.5013 -7.5503
     18  -7.9109  0.3559    -8.5415 -7.6543
     19  -7.7930  0.4066    -8.4039 -7.5206

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0072  0.1899
      1   0.1018  0.0586     0.0071  0.1898
      2   0.1024  0.0582     0.0082  0.1899
      3   0.1047  0.0575     0.0101  0.1902
      4   0.0973  0.0589     0.0067  0.1889
      5   0.1020  0.0592     0.0074  0.1900
      6   0.1128  0.0576     0.0119  0.1920
      7   0.1190  0.0547     0.0190  0.1927
      8   0.0349  0.0296     0.0001  0.0903
      9   0.0388  0.0298     0.0005  0.0942
     10   0.0440  0.0311     0.0022  0.1009
     11   0.0225  0.0172     0.0001  0.0520
     12   0.0236  0.0168     0.0001  0.0526
     13   0.0256  0.0168     0.0011  0.0542
     14   0.0279  0.0170     0.0021  0.0567
     15   0.0302  0.0173     0.0033  0.0594
     16   0.0325  0.0176     0.0051  0.0617
     17   0.0346  0.0178     0.0072  0.0642
     18   0.0368  0.0183     0.0081  0.0673
     19   0.0319  0.0160     0.0062  0.0580

