Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1410  2.4339    -9.0540 -1.4809
      1  -3.2191  1.3785    -5.3881 -1.2687
      2  -4.2299  0.8408    -5.4837 -3.2201
      3  -3.6904  0.5870    -4.4651 -3.1691
      4  -4.0920  0.4851    -4.6593 -3.7730
      5  -3.9392  0.4477    -4.4039 -3.6997
      6  -3.9466  0.3363    -4.3905 -3.7353
      7  -3.7528  1.3616    -7.0431 -2.0777
      8  -3.6588  1.0832    -5.4469 -2.5105
      9  -3.5537  0.8848    -4.6020 -2.6533
     10  -3.3481  1.0074    -4.5857 -2.2186
     11  -3.3886  0.7999    -4.3092 -2.6739
     12  -3.4208  0.6499    -4.2108 -2.9205
     13  -3.3464  0.5442    -4.0269 -2.9144
     14  -3.4991  0.5976    -4.1965 -3.0387
     15  -3.4476  0.4917    -4.0689 -3.0416
     16  -3.4774  0.4085    -4.0681 -3.1783
     17  -3.4265  0.3553    -3.9379 -3.1693
     18  -3.4639  0.3068    -3.9443 -3.2102
     19  -3.4023  0.2953    -3.8993 -3.1841

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0589     0.0065  0.1898
      1   0.1017  0.0588     0.0069  0.1898
      2   0.1016  0.0587     0.0069  0.1898
      3   0.1025  0.0583     0.0081  0.1899
      4   0.1010  0.0588     0.0068  0.1897
      5   0.1006  0.0582     0.0074  0.1893
      6   0.1032  0.0568     0.0117  0.1896
      7   0.0137  0.0118     0.0000  0.0329
      8   0.0152  0.0115     0.0000  0.0337
      9   0.0169  0.0116     0.0001  0.0353
     10   0.0146  0.0106     0.0001  0.0318
     11   0.0163  0.0108     0.0001  0.0334
     12   0.0178  0.0109     0.0006  0.0348
     13   0.0194  0.0113     0.0011  0.0374
     14   0.0172  0.0097     0.0007  0.0322
     15   0.0184  0.0098     0.0013  0.0334
     16   0.0197  0.0099     0.0019  0.0344
     17   0.0209  0.0102     0.0025  0.0364
     18   0.0221  0.0104     0.0034  0.0382
     19   0.0224  0.0106     0.0035  0.0390

