trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1205 670.00  0.00 800.00 520.00  0
  1  679 380.00  0.00 800.00 52.00  1
  2  611 340.00  0.00 800.00 520.00  0
  3  645 360.00  0.00 800.00 156.00  0
  4  608 340.00  0.00 800.00 104.00  0
  5  769 430.00  0.00 800.00 52.00  0
  6  643 360.00  0.00 800.00 52.00  1
  7  769 450.00  0.00 800.00 26.00  1
  8  769 450.00  0.00 800.00 26.00  1
  9  769 440.00  0.00 800.00 26.00  1
 10  769 450.00  0.00 800.00 104.00  0
 11  769 440.00  0.00 800.00 26.00  1
 12  769 430.00  0.00 800.00 104.00  0
 13  769 430.00  0.00 800.00 104.00  0
 14  769 410.00  0.00 800.00 104.00  0
 15  769 450.00  0.00 800.00 26.00  1
 16  769 420.00  0.00 800.00 26.00  1
 17  769 420.00  0.00 800.00 104.00  0
 18  769 420.00  0.00 800.00 104.00  0
 19  769 430.00  0.00 800.00 26.00  1
