Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3822  1.7704    -9.1812 -3.8776
      1  -4.9811  1.0538    -6.5136 -3.7295
      2  -5.6574  0.7222    -6.5735 -5.0242
      3  -6.0533  0.6214    -6.7656 -5.6912
      4  -6.2216  0.5648    -6.8528 -6.0237
      5  -6.3857  0.5840    -7.2234 -6.1937
      6  -6.7589  1.0211    -8.6944 -6.2298
      7  -6.5469  0.7510    -7.5766 -6.2771
      8  -6.6574  0.7069    -7.7868 -6.3829
      9  -6.5733  0.5128    -7.0920 -6.3881
     10  -6.5478  0.3831    -6.9157 -6.3926
     11  -6.5790  0.3048    -6.9211 -6.5492
     12  -6.5865  0.2330    -6.9007 -6.5836
     13  -6.5746  0.1706    -6.8376 -6.5832
     14  -6.5833  0.1313    -6.8375 -6.5906
     15  -6.5846  0.1026    -6.8372 -6.5916
     16  -6.5852  0.0837    -6.8369 -6.5921
     17  -6.5856  0.0708    -6.8366 -6.5928
     18  -6.5856  0.0630    -6.8364 -6.5930
     19  -6.5858  0.0566    -6.8361 -6.5935

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0595     0.0044  0.1897
      1   0.0997  0.0598     0.0040  0.1896
      2   0.1010  0.0593     0.0050  0.1898
      3   0.1004  0.0594     0.0048  0.1897
      4   0.1025  0.0590     0.0057  0.1901
      5   0.0996  0.0600     0.0045  0.1897
      6   0.0397  0.0378     0.0001  0.1159
      7   0.0502  0.0398     0.0010  0.1278
      8   0.0537  0.0426     0.0016  0.1375
      9   0.0626  0.0429     0.0046  0.1450
     10   0.0691  0.0427     0.0092  0.1501
     11   0.0756  0.0431     0.0127  0.1558
     12   0.0776  0.0425     0.0157  0.1568
     13   0.0827  0.0420     0.0209  0.1603
     14   0.0871  0.0416     0.0243  0.1633
     15   0.0880  0.0412     0.0263  0.1636
     16   0.0886  0.0410     0.0277  0.1639
     17   0.0895  0.0406     0.0290  0.1642
     18   0.0898  0.0405     0.0297  0.1644
     19   0.0908  0.0402     0.0311  0.1648

