Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9751  1.9704    -9.1385 -3.0901
      1  -4.3242  1.0814    -5.9801 -2.9331
      2  -3.5318  0.7373    -4.4622 -2.7655
      3  -3.9768  0.5646    -4.6223 -3.6084
      4  -4.2493  0.5873    -4.9128 -3.9778
      5  -4.2117  0.4259    -4.6831 -3.9903
      6  -4.1962  0.3227    -4.6215 -3.9980
      7  -3.9302  1.3727    -7.1208 -1.9237
      8  -3.8574  1.0961    -5.5223 -2.4946
      9  -3.9050  0.8724    -4.9751 -3.0893
     10  -4.0399  0.8045    -5.0216 -3.4046
     11  -4.2865  1.0448    -5.9320 -3.2771
     12  -4.2663  0.8270    -5.3791 -3.5528
     13  -4.2078  0.6697    -5.0596 -3.6216
     14  -4.1602  0.5535    -4.9041 -3.6485
     15  -4.2102  0.4681    -4.9090 -3.7752
     16  -4.1652  0.4002    -4.7466 -3.7666
     17  -4.2273  0.3540    -4.8018 -3.9329
     18  -4.2678  0.3118    -4.8294 -3.9888
     19  -4.2116  0.2799    -4.7180 -3.9733

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0592     0.0053  0.1897
      1   0.1004  0.0592     0.0051  0.1896
      2   0.1004  0.0591     0.0053  0.1896
      3   0.1016  0.0590     0.0056  0.1899
      4   0.0955  0.0602     0.0027  0.1887
      5   0.1009  0.0580     0.0085  0.1894
      6   0.1045  0.0564     0.0136  0.1898
      7   0.0133  0.0117     0.0000  0.0323
      8   0.0149  0.0114     0.0000  0.0332
      9   0.0167  0.0115     0.0001  0.0347
     10   0.0175  0.0117     0.0001  0.0364
     11   0.0124  0.0087     0.0000  0.0255
     12   0.0132  0.0084     0.0001  0.0259
     13   0.0143  0.0084     0.0003  0.0267
     14   0.0154  0.0084     0.0007  0.0274
     15   0.0165  0.0086     0.0011  0.0291
     16   0.0175  0.0087     0.0015  0.0306
     17   0.0185  0.0090     0.0019  0.0322
     18   0.0195  0.0092     0.0025  0.0333
     19   0.0205  0.0094     0.0030  0.0343

