trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   77  50.00  0.00 800.00  4.30  1
  1  645 360.00  0.00 800.00 156.00  0
  2  693 390.00  0.00 800.00 12.90  0
  3  742 420.00  0.00 800.00  3.00  0
  4  687 390.00  0.00 800.00  2.00  1
  5  652 370.00  0.00 800.00  3.00  0
  6  687 390.00  0.00 800.00  3.00  1
  7  634 360.00  0.00 800.00  3.00  1
  8  671 380.00  0.00 800.00  4.30  1
  9 1420 790.00  0.00 800.00 260.00  0
 10  762 430.00  0.00 800.00  6.44  0
 11  815 460.00  0.00 800.00  4.30  1
 12 1420 790.00  0.00 800.00 260.00  0
 13 1421 790.00  0.00 800.00 520.00  0
 14  852 480.00  0.00 800.00  6.44  0
 15  852 480.00  0.00 800.00  4.30  1
 16 1421 790.00  0.00 800.00 520.00  0
 17  906 510.00  0.00 800.00  6.44  0
 18  888 500.00  0.00 800.00  6.44  0
 19  509 290.00  0.00 800.00  4.30  1
