trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1363 760.00  0.00 800.00 52.00  1
  1 1187 660.00  0.00 800.00 520.00  0
  2 1043 580.00  0.00 800.00 520.00  0
  3  953 530.00  0.00 800.00 520.00  0
  4  863 480.00  0.00 800.00 520.00  0
  5  701 390.00  0.00 800.00 520.00  1
  6  773 430.00  0.00 800.00 520.00  0
  7  808 450.00  0.00 800.00 260.00  0
  8    1  10.00  0.00 800.00  0.71  1
  9  663 370.00  0.00 800.00 156.00  0
 10    0  10.00  0.00 800.00  0.43  1
 11    0  10.00  0.00 800.00  0.71  1
 12  608 340.00  0.00 800.00 104.00  1
 13    3  10.00  0.00 800.00  2.00  1
 14  663 370.00  0.00 800.00 156.00  1
 15  681 380.00  0.00 800.00 156.00  1
 16  592 330.00  0.00 800.00 260.00  1
 17  574 320.00  0.00 800.00 260.00  0
 18  591 330.00  0.00 800.00 156.00  1
 19  934 520.00  0.00 800.00 260.00  0
