Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.5563  2.2010    -7.1632 -0.3712
      1  -1.8051  1.2379    -3.6068 -0.1971
      2  -2.6964  0.8243    -3.6831 -1.8831
      3  -3.1030  0.6760    -3.8496 -2.6450
      4  -3.3903  0.6622    -4.1058 -3.0422
      5  -3.5907  0.7416    -4.6560 -3.2931
      6  -4.1946  1.2995    -7.5679 -3.4307
      7  -5.3959  1.7203    -8.8514 -3.5337
      8  -4.5761  1.1376    -6.8498 -3.4792
      9  -5.1653  1.3096    -7.8963 -3.7069
     10  -4.8769  1.0001    -6.5249 -3.7804
     11  -4.6551  0.8535    -5.8841 -3.7391
     12  -4.5643  0.7182    -5.5431 -3.7594
     13  -4.7321  0.6631    -5.6692 -4.0421
     14  -4.8531  0.6020    -5.7339 -4.2814
     15  -4.7571  0.5276    -5.5020 -4.2487
     16  -4.8197  0.4574    -5.5144 -4.3994
     17  -4.7589  0.3980    -5.4022 -4.3649
     18  -4.8076  0.3486    -5.4244 -4.4975
     19  -4.9482  0.4428    -5.6249 -4.5585

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0591     0.0057  0.1896
      1   0.1011  0.0590     0.0058  0.1898
      2   0.1006  0.0592     0.0053  0.1897
      3   0.1011  0.0590     0.0059  0.1898
      4   0.0996  0.0594     0.0051  0.1895
      5   0.0973  0.0606     0.0038  0.1894
      6   0.0392  0.0380     0.0002  0.1160
      7   0.0111  0.0082     0.0001  0.0242
      8   0.0135  0.0094     0.0001  0.0279
      9   0.0097  0.0062     0.0000  0.0186
     10   0.0109  0.0065     0.0001  0.0198
     11   0.0117  0.0067     0.0001  0.0205
     12   0.0126  0.0068     0.0003  0.0217
     13   0.0132  0.0071     0.0004  0.0232
     14   0.0138  0.0073     0.0006  0.0245
     15   0.0147  0.0075     0.0008  0.0257
     16   0.0157  0.0077     0.0011  0.0267
     17   0.0166  0.0079     0.0015  0.0275
     18   0.0175  0.0081     0.0019  0.0291
     19   0.0143  0.0067     0.0010  0.0235

