trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  768 430.00  0.00 800.00 26.00  0
  1  654 370.00  0.00 800.00  6.44  1
  2  693 390.00  0.00 800.00 12.90  1
  3  695 390.00  0.00 800.00 21.50  1
  4  732 410.00  0.00 800.00 26.00  1
  5  625 350.00  0.00 800.00 52.00  1
  6  645 360.00  0.00 800.00 156.00  1
  7  737 410.00  0.00 800.00 520.00  0
  8    3  10.00  0.00 800.00  2.00  0
  9    4  10.00  0.00 800.00  3.00  1
 10    3  10.00  0.00 800.00  3.00  1
 11    3  30.00  0.00 800.00  3.00  1
 12    3  10.00  0.00 800.00  3.00  1
 13    3  20.00  0.00 800.00  3.00  1
 14    3  10.00  0.00 800.00  1.00  1
 15    2  10.00  0.00 800.00  1.00  1
 16    2  20.00  0.00 800.00  0.71  1
 17    0  10.00  0.00 800.00  0.43  0
 18    4  10.00  0.00 800.00  3.00  1
 19    4  30.00  0.00 800.00  4.30  0
