Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6192  2.7268    -9.0011 -0.4937
      1  -2.3051  1.4551    -4.5785 -0.2549
      2  -3.4569  0.8552    -4.6903 -2.4437
      3  -3.9879  0.6269    -4.7381 -3.4479
      4  -4.4090  0.5999    -5.0488 -4.0914
      5  -4.5891  0.6555    -5.4967 -4.3085
      6  -4.4698  0.3611    -4.7415 -4.3032
      7  -4.4719  0.2887    -4.7403 -4.3229
      8  -4.4568  0.1937    -4.7337 -4.3267
      9  -4.4586  0.1559    -4.7334 -4.3382
     10  -4.4549  0.1242    -4.7307 -4.3399
     11  -4.4531  0.1070    -4.7289 -4.3414
     12  -4.4539  0.0968    -4.7289 -4.3459
     13  -4.4545  0.0909    -4.7288 -4.3493
     14  -4.4556  0.0861    -4.7289 -4.3551
     15  -4.4560  0.0838    -4.7288 -4.3576
     16  -4.4563  0.0823    -4.7288 -4.3597
     17  -4.4566  0.0812    -4.7288 -4.3616
     18  -4.4568  0.0806    -4.7288 -4.3629
     19  -4.4572  0.0796    -4.7288 -4.3654

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0585     0.0076  0.1899
      1   0.1025  0.0584     0.0078  0.1899
      2   0.1022  0.0586     0.0072  0.1899
      3   0.1026  0.0585     0.0075  0.1900
      4   0.1005  0.0598     0.0048  0.1899
      5   0.0984  0.0605     0.0039  0.1896
      6   0.1120  0.0562     0.0125  0.1914
      7   0.1135  0.0551     0.0164  0.1915
      8   0.1172  0.0530     0.0234  0.1919
      9   0.1181  0.0523     0.0258  0.1919
     10   0.1202  0.0511     0.0298  0.1921
     11   0.1221  0.0500     0.0333  0.1923
     12   0.1224  0.0498     0.0342  0.1923
     13   0.1226  0.0496     0.0348  0.1924
     14   0.1230  0.0493     0.0358  0.1924
     15   0.1232  0.0492     0.0363  0.1924
     16   0.1233  0.0490     0.0367  0.1924
     17   0.1235  0.0489     0.0371  0.1924
     18   0.1236  0.0489     0.0374  0.1924
     19   0.1237  0.0487     0.0379  0.1924

