Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0891  1.4528    -4.1367 -0.2224
      1  -3.1041  1.0089    -4.3098 -2.1437
      2  -2.5684  0.7862    -3.2927 -2.0199
      3  -2.8537  0.7250    -3.4253 -2.4933
      4  -3.0223  0.7392    -3.6870 -2.7469
      5  -2.9312  0.5260    -3.2162 -2.7509
      6  -2.9344  0.4025    -3.1644 -2.9077
      7  -2.9374  0.5871    -3.1633 -2.7392
      8  -2.9792  0.6542    -3.3423 -2.9035
      9  -2.9360  0.4756    -3.1612 -2.9054
     10  -2.9146  0.3478    -3.1557 -2.9067
     11  -2.9115  0.2561    -3.1547 -2.9114
     12  -2.9049  0.1867    -3.1527 -2.9118
     13  -2.9044  0.1373    -3.1524 -2.9136
     14  -2.9037  0.1014    -3.1522 -2.9143
     15  -2.9176  0.2451    -3.1585 -2.9138
     16  -2.9091  0.1780    -3.1546 -2.9140
     17  -2.9049  0.1296    -3.1528 -2.9141
     18  -2.9029  0.0949    -3.1519 -2.9141
     19  -2.9020  0.0699    -3.1516 -2.9142

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0991  0.0602     0.0024  0.1896
      1   0.0983  0.0605     0.0020  0.1895
      2   0.0995  0.0599     0.0026  0.1896
      3   0.1002  0.0599     0.0025  0.1898
      4   0.1000  0.0609     0.0019  0.1901
      5   0.1123  0.0572     0.0097  0.1917
      6   0.1210  0.0537     0.0194  0.1927
      7   0.0963  0.0542     0.0062  0.1838
      8   0.0930  0.0541     0.0029  0.1816
      9   0.0987  0.0515     0.0122  0.1828
     10   0.1035  0.0495     0.0206  0.1838
     11   0.1082  0.0475     0.0288  0.1849
     12   0.1119  0.0461     0.0350  0.1857
     13   0.1154  0.0447     0.0408  0.1866
     14   0.1186  0.0436     0.0452  0.1874
     15   0.0827  0.0376     0.0240  0.1494
     16   0.0856  0.0367     0.0291  0.1510
     17   0.0882  0.0361     0.0329  0.1528
     18   0.0908  0.0358     0.0361  0.1548
     19   0.0933  0.0355     0.0388  0.1568

