Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.1277  2.4659    -8.1042 -0.4337
      1  -6.1897  1.3490    -8.3514 -4.3583
      2  -5.1244  0.7930    -6.2777 -4.2559
      3  -4.5940  0.5989    -5.3038 -4.1458
      4  -4.2982  0.5685    -4.8480 -3.9372
      5  -4.1245  0.6078    -4.6344 -3.5375
      6  -3.6550  1.1057    -4.5886 -1.3276
      7  -2.8183  1.4964    -4.7331 -0.4546
      8  -3.3531  1.1182    -4.6531 -1.6319
      9  -3.5789  0.8759    -4.5638 -2.5338
     10  -3.2853  1.0910    -4.7038 -1.9231
     11  -3.3622  0.8793    -4.4050 -2.4481
     12  -3.4206  0.7238    -4.3282 -2.7416
     13  -3.4492  0.5984    -4.2779 -2.9207
     14  -3.6231  0.6203    -4.4494 -3.0929
     15  -3.5557  0.5223    -4.2659 -3.0800
     16  -3.6089  0.4537    -4.2921 -3.2060
     17  -3.5532  0.3910    -4.1725 -3.1946
     18  -3.5092  0.3420    -4.0971 -3.1854
     19  -3.3934  0.3828    -3.9466 -3.0266

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0588     0.0066  0.1898
      1   0.1016  0.0587     0.0069  0.1898
      2   0.1016  0.0588     0.0063  0.1898
      3   0.1013  0.0590     0.0058  0.1898
      4   0.1011  0.0597     0.0049  0.1900
      5   0.0993  0.0606     0.0039  0.1898
      6   0.0368  0.0355     0.0001  0.1073
      7   0.0113  0.0089     0.0001  0.0259
      8   0.0138  0.0102     0.0001  0.0306
      9   0.0162  0.0110     0.0001  0.0337
     10   0.0116  0.0077     0.0001  0.0231
     11   0.0129  0.0079     0.0001  0.0248
     12   0.0141  0.0080     0.0003  0.0260
     13   0.0151  0.0080     0.0007  0.0267
     14   0.0140  0.0075     0.0005  0.0250
     15   0.0150  0.0076     0.0009  0.0260
     16   0.0159  0.0077     0.0012  0.0269
     17   0.0169  0.0079     0.0016  0.0276
     18   0.0177  0.0080     0.0021  0.0291
     19   0.0159  0.0072     0.0015  0.0260

