trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1277 710.00  0.00 800.00 520.00  0
  1  769 430.00  0.00 800.00 52.00  1
  2  701 390.00  0.00 800.00 520.00  0
  3  753 420.00  0.00 800.00 156.00  0
  4  698 390.00  0.00 800.00 104.00  0
  5  608 340.00  0.00 800.00 104.00  0
  6  751 420.00  0.00 800.00 52.00  0
  7  786 440.00  0.00 800.00 26.00  1
  8  769 430.00  0.00 800.00 52.00  0
  9  625 350.00  0.00 800.00 52.00  0
 10  713 400.00  0.00 800.00 21.50  0
 11  656 370.00  0.00 800.00 10.80  1
 12  639 360.00  0.00 800.00 12.90  0
 13 1421 790.00  0.00 800.00 520.00  0
 14 1421 790.00  0.00 800.00 260.00  0
 15  637 360.00  0.00 800.00  8.60  1
 16  585 330.00  0.00 800.00 12.90  1
 17  568 320.00  0.00 800.00 17.20  1
 18  604 340.00  0.00 800.00 17.20  1
 19  858 480.00  0.00 800.00 26.00  1
