Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.1517  2.5109    -8.3180 -0.4329
      1  -2.0395  1.3325    -4.0787 -0.2219
      2  -3.0674  0.8223    -4.1778 -2.1657
      3  -2.5366  0.6287    -3.1816 -2.1049
      4  -2.8137  0.5450    -3.3583 -2.5194
      5  -2.6583  0.5214    -3.0862 -2.4168
      6  -2.6820  0.3967    -3.0768 -2.6420
      7  -2.9219  0.7675    -3.7098 -2.6426
      8  -2.9094  0.6186    -3.5643 -2.6614
      9  -2.8395  0.4594    -3.2167 -2.6607
     10  -2.9157  0.4224    -3.2984 -2.7223
     11  -2.9327  0.3457    -3.2936 -2.9017
     12  -2.9077  0.2513    -3.1598 -2.8994
     13  -2.9113  0.1930    -3.1591 -2.9096
     14  -2.9029  0.1402    -3.1546 -2.9096
     15  -2.9050  0.1069    -3.1544 -2.9130
     16  -2.9372  0.2593    -3.3104 -2.9134
     17  -2.9189  0.1912    -3.1644 -2.9131
     18  -2.9085  0.1541    -3.1566 -2.9126
     19  -2.9590  0.3792    -3.3650 -2.9117

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0070  0.1899
      1   0.1017  0.0589     0.0064  0.1898
      2   0.1016  0.0591     0.0059  0.1899
      3   0.1019  0.0590     0.0061  0.1899
      4   0.1024  0.0588     0.0067  0.1900
      5   0.1032  0.0586     0.0070  0.1901
      6   0.1134  0.0558     0.0143  0.1916
      7   0.0546  0.0406     0.0003  0.1310
      8   0.0596  0.0409     0.0028  0.1359
      9   0.0660  0.0402     0.0078  0.1406
     10   0.0669  0.0407     0.0082  0.1427
     11   0.0727  0.0416     0.0108  0.1492
     12   0.0778  0.0407     0.0169  0.1524
     13   0.0820  0.0403     0.0210  0.1556
     14   0.0856  0.0396     0.0257  0.1577
     15   0.0893  0.0392     0.0295  0.1605
     16   0.0558  0.0273     0.0128  0.1018
     17   0.0590  0.0267     0.0168  0.1038
     18   0.0626  0.0270     0.0205  0.1082
     19   0.0395  0.0191     0.0076  0.0699

