Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.1517  2.5109    -8.3180 -0.4329
      1  -2.1816  1.4029    -4.3492 -0.2365
      2  -3.3309  0.8352    -4.4579 -2.4150
      3  -2.7895  0.6228    -3.4899 -2.2936
      4  -3.0759  0.5292    -3.6378 -2.7673
      5  -2.9110  0.4994    -3.3430 -2.6719
      6  -2.7653  0.8614    -3.4147 -2.1190
      7  -2.6509  0.7867    -3.1501 -1.9859
      8  -2.6960  0.5977    -3.1320 -2.4313
      9  -2.7307  0.5355    -3.1438 -2.6405
     10  -2.6979  0.3998    -3.1129 -2.6420
     11  -2.6797  0.3006    -3.0914 -2.6431
     12  -2.6850  0.2330    -3.0927 -2.6496
     13  -2.6766  0.1803    -3.0789 -2.6498
     14  -2.8245  0.3498    -3.1514 -2.6617
     15  -2.8735  0.3022    -3.1547 -2.7074
     16  -2.8920  0.2385    -3.1551 -2.7940
     17  -2.8931  0.1795    -3.1545 -2.8439
     18  -2.9050  0.1630    -3.1559 -2.9093
     19  -2.9057  0.1241    -3.1555 -2.9121

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0070  0.1899
      1   0.1015  0.0588     0.0065  0.1898
      2   0.1007  0.0591     0.0058  0.1897
      3   0.1007  0.0589     0.0060  0.1896
      4   0.1013  0.0586     0.0068  0.1896
      5   0.1025  0.0585     0.0070  0.1899
      6   0.0510  0.0415     0.0001  0.1318
      7   0.0543  0.0432     0.0004  0.1386
      8   0.0630  0.0434     0.0031  0.1460
      9   0.0678  0.0444     0.0052  0.1523
     10   0.0716  0.0437     0.0096  0.1546
     11   0.0744  0.0431     0.0135  0.1562
     12   0.0788  0.0427     0.0177  0.1593
     13   0.0807  0.0422     0.0207  0.1603
     14   0.0484  0.0261     0.0094  0.0936
     15   0.0528  0.0275     0.0115  0.1006
     16   0.0569  0.0278     0.0148  0.1048
     17   0.0584  0.0274     0.0169  0.1058
     18   0.0610  0.0283     0.0180  0.1098
     19   0.0632  0.0281     0.0209  0.1118

