Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3420  2.4429    -9.0869 -1.1614
      1  -3.1621  1.4774    -5.1810 -0.5772
      2  -4.2682  0.7626    -5.2585 -3.4789
      3  -3.8413  0.5688    -4.4772 -3.4392
      4  -4.1013  0.4772    -4.6344 -3.8352
      5  -4.2590  0.4657    -4.7314 -4.0885
      6  -4.2106  0.3327    -4.4776 -4.0877
      7  -4.2265  0.2499    -4.4771 -4.2229
      8  -4.2258  0.1887    -4.4764 -4.2241
      9  -4.2254  0.1476    -4.4759 -4.2249
     10  -4.2206  0.1057    -4.4734 -4.2250
     11  -4.3017  0.2633    -4.7193 -4.2293
     12  -4.3009  0.2161    -4.7169 -4.2308
     13  -4.3003  0.1864    -4.7153 -4.2317
     14  -4.2911  0.1547    -4.7046 -4.2314
     15  -4.2372  0.1083    -4.5930 -4.2276
     16  -4.2372  0.0962    -4.5911 -4.2280
     17  -4.2337  0.0833    -4.5654 -4.2279
     18  -4.2317  0.0757    -4.5464 -4.2279
     19  -4.2319  0.0731    -4.5457 -4.2281

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0067  0.1898
      1   0.1022  0.0585     0.0063  0.1898
      2   0.1038  0.0583     0.0066  0.1901
      3   0.1064  0.0574     0.0091  0.1905
      4   0.1053  0.0572     0.0099  0.1902
      5   0.1049  0.0581     0.0087  0.1904
      6   0.1151  0.0548     0.0182  0.1918
      7   0.1223  0.0519     0.0265  0.1927
      8   0.1235  0.0510     0.0299  0.1927
      9   0.1242  0.0503     0.0321  0.1928
     10   0.1257  0.0492     0.0361  0.1929
     11   0.0687  0.0394     0.0140  0.1428
     12   0.0697  0.0390     0.0154  0.1434
     13   0.0705  0.0388     0.0166  0.1438
     14   0.0721  0.0384     0.0190  0.1447
     15   0.0795  0.0400     0.0222  0.1542
     16   0.0800  0.0399     0.0229  0.1545
     17   0.0810  0.0396     0.0245  0.1550
     18   0.0817  0.0393     0.0257  0.1554
     19   0.0820  0.0392     0.0262  0.1555

