Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6240  1.5590    -4.7225 -0.1451
      1  -2.3680  1.3281    -5.0676 -1.3412
      2  -2.9267  1.2298    -5.4499 -2.0137
      3  -3.3793  1.1806    -5.7796 -2.4502
      4  -3.8503  1.1695    -6.2196 -2.8605
      5  -4.3507  1.2038    -6.7808 -3.1833
      6  -4.0051  0.9597    -5.5734 -3.1746
      7  -4.3524  1.0787    -6.3153 -3.3245
      8  -4.2185  0.8644    -5.4220 -3.4712
      9  -4.1204  0.7109    -4.9498 -3.5014
     10  -4.2494  0.6679    -5.0188 -3.7591
     11  -4.2930  0.5579    -4.9923 -3.9633
     12  -4.2310  0.4562    -4.7701 -3.9613
     13  -4.2756  0.3916    -4.7961 -4.0208
     14  -4.2296  0.3249    -4.7029 -4.0100
     15  -4.2416  0.2642    -4.7009 -4.0472
     16  -4.2538  0.2217    -4.7012 -4.1008
     17  -4.2226  0.1830    -4.6414 -4.0782
     18  -4.2334  0.1557    -4.6453 -4.1527
     19  -4.2391  0.1364    -4.6464 -4.2172

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0918  0.0632     0.0001  0.1889
      1   0.0820  0.0622     0.0001  0.1859
      2   0.0669  0.0576     0.0001  0.1768
      3   0.0495  0.0478     0.0001  0.1507
      4   0.0314  0.0319     0.0001  0.0943
      5   0.0190  0.0179     0.0000  0.0507
      6   0.0237  0.0200     0.0001  0.0591
      7   0.0167  0.0139     0.0000  0.0404
      8   0.0193  0.0144     0.0001  0.0436
      9   0.0218  0.0149     0.0001  0.0468
     10   0.0228  0.0156     0.0003  0.0489
     11   0.0250  0.0161     0.0011  0.0523
     12   0.0276  0.0166     0.0022  0.0552
     13   0.0297  0.0172     0.0032  0.0589
     14   0.0323  0.0178     0.0050  0.0619
     15   0.0339  0.0178     0.0072  0.0637
     16   0.0356  0.0179     0.0081  0.0656
     17   0.0381  0.0183     0.0095  0.0685
     18   0.0398  0.0184     0.0108  0.0704
     19   0.0411  0.0184     0.0123  0.0718

