trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  698 390.00  0.00 800.00 104.00  0
  1  656 370.00  0.00 800.00 10.80  0
  2  652 370.00  0.00 800.00  3.00  0
  3  597 340.00  0.00 800.00  2.00  0
  4  758 430.00  0.00 800.00  1.00  0
  5  758 450.00  0.00 800.00  2.00  0
  6  758 430.00  0.00 800.00  0.71  0
  7 1393 780.00  0.00 800.00  8.60  0
  8  902 510.00  0.00 800.00  1.00  0
  9  848 480.00  0.00 800.00  1.00  0
 10  830 470.00  0.00 800.00  1.00  0
 11  812 460.00  0.00 800.00  1.00  0
 12  812 460.00  0.00 800.00  0.71  0
 13  830 470.00  0.00 800.00  1.00  0
 14  812 460.00  0.00 800.00  2.00  0
 15  812 440.00  0.00 800.00  0.71  0
 16  848 480.00  0.00 800.00  1.00  0
 17  830 470.00  0.00 800.00  1.00  0
 18  830 470.00  0.00 800.00  2.00  0
 19  173 100.00  0.00 800.00 21.50  0
