Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.3360  1.5165    -4.6215 -0.2506
      1  -1.1927  1.0628    -2.3628 -0.1311
      2  -0.5859  0.9883    -1.3005 -0.0654
      3  -0.3293  0.9940    -0.7968 -0.0376
      4  -0.2081  0.9945    -0.5326 -0.0253
      5  -0.1235  0.7151    -0.4715 -0.0250
      6  -0.7116  1.9048    -6.1484 -0.0275
      7  -0.4087  1.4414    -3.4003 -0.0263
      8  -0.2401  1.0986    -0.6686 -0.0251
      9  -0.1424  0.8339    -0.4379 -0.0244
     10  -0.0851  0.6271    -0.2822 -0.0239
     11  -0.0522  0.4702    -0.2675 -0.0236
     12  -0.0599  0.5301    -0.2658 -0.0235
     13  -0.0372  0.3903    -0.2632 -0.0234
     14  -0.0244  0.2759    -0.2623 -0.0233
     15  -0.0407  0.4185    -0.2632 -0.0234
     16  -0.0268  0.3080    -0.2618 -0.0233
     17  -0.0193  0.2278    -0.2610 -0.0233
     18  -0.0149  0.1607    -0.2606 -0.0232
     19  -0.0128  0.1179    -0.2604 -0.0232

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1001  0.0597     0.0036  0.1897
      1   0.1005  0.0595     0.0039  0.1897
      2   0.1002  0.0595     0.0035  0.1896
      3   0.1021  0.0591     0.0040  0.1900
      4   0.1040  0.0583     0.0050  0.1901
      5   0.1070  0.0565     0.0127  0.1904
      6   0.0351  0.0311     0.0000  0.0925
      7   0.0380  0.0306     0.0001  0.0945
      8   0.0420  0.0305     0.0005  0.0980
      9   0.0458  0.0305     0.0043  0.1017
     10   0.0493  0.0305     0.0080  0.1050
     11   0.0526  0.0305     0.0106  0.1083
     12   0.0482  0.0276     0.0094  0.0973
     13   0.0505  0.0275     0.0119  0.0996
     14   0.0509  0.0273     0.0132  0.0998
     15   0.0387  0.0196     0.0090  0.0720
     16   0.0402  0.0195     0.0105  0.0733
     17   0.0418  0.0195     0.0123  0.0747
     18   0.0421  0.0194     0.0130  0.0748
     19   0.0435  0.0194     0.0144  0.0761

