Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7609  2.0833    -9.1165 -2.6737
      1  -3.9770  1.1172    -5.7004 -2.4906
      2  -4.8703  0.7177    -5.7848 -4.2169
      3  -5.2931  0.6163    -5.9972 -4.9386
      4  -5.5923  0.7147    -6.6308 -5.2934
      5  -5.4957  0.4774    -5.8685 -5.3039
      6  -5.5349  0.3718    -5.8530 -5.5323
      7  -5.5434  0.2880    -5.8211 -5.5366
      8  -5.5473  0.2319    -5.7950 -5.5395
      9  -5.5389  0.1505    -5.7908 -5.5397
     10  -5.5288  0.1023    -5.7826 -5.5394
     11  -5.5322  0.0769    -5.7826 -5.5425
     12  -5.5329  0.0603    -5.7824 -5.5432
     13  -5.5307  0.0396    -5.7807 -5.5431
     14  -5.5302  0.0285    -5.7802 -5.5431
     15  -5.5304  0.0215    -5.7802 -5.5433
     16  -5.5304  0.0166    -5.7802 -5.5433
     17  -5.5302  0.0115    -5.7800 -5.5433
     18  -5.5296  0.0328    -5.7801 -5.5427
     19  -5.5302  0.0236    -5.7801 -5.5432

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0590     0.0060  0.1898
      1   0.1011  0.0591     0.0056  0.1898
      2   0.1004  0.0592     0.0050  0.1896
      3   0.1005  0.0597     0.0044  0.1898
      4   0.0934  0.0618     0.0017  0.1889
      5   0.1071  0.0585     0.0070  0.1909
      6   0.1170  0.0552     0.0143  0.1922
      7   0.1200  0.0532     0.0214  0.1924
      8   0.1224  0.0516     0.0271  0.1926
      9   0.1236  0.0505     0.0313  0.1927
     10   0.1295  0.0476     0.0414  0.1933
     11   0.1337  0.0456     0.0484  0.1938
     12   0.1368  0.0440     0.0538  0.1941
     13   0.1397  0.0421     0.0602  0.1944
     14   0.1422  0.0407     0.0649  0.1947
     15   0.1446  0.0395     0.0693  0.1949
     16   0.1447  0.0394     0.0696  0.1949
     17   0.1472  0.0382     0.0736  0.1952
     18   0.1152  0.0407     0.0481  0.1828
     19   0.1181  0.0400     0.0515  0.1839

