Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3009  2.3406    -9.0699 -1.7915
      1  -3.5090  1.3517    -5.6476 -1.6116
      2  -4.6215  0.7870    -5.7568 -3.7348
      3  -4.0827  0.5621    -4.7389 -3.6468
      4  -4.3664  0.4812    -4.9196 -4.1073
      5  -4.2121  0.4449    -4.6554 -3.9995
      6  -4.2421  0.3346    -4.6492 -4.2195
      7  -4.2165  0.2459    -4.4741 -4.2198
      8  -4.2135  0.1828    -4.4724 -4.2204
      9  -4.2118  0.1398    -4.4710 -4.2208
     10  -4.2656  0.3339    -4.6957 -4.2181
     11  -4.2259  0.2710    -4.6004 -4.2172
     12  -4.2239  0.2072    -4.5829 -4.2183
     13  -4.2299  0.1565    -4.5815 -4.2229
     14  -4.2282  0.1261    -4.5647 -4.2233
     15  -4.2310  0.1032    -4.5651 -4.2257
     16  -4.2300  0.0906    -4.5543 -4.2258
     17  -4.2286  0.0817    -4.5363 -4.2259
     18  -4.2301  0.0751    -4.5377 -4.2272
     19  -4.2296  0.0722    -4.5310 -4.2272

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0588     0.0065  0.1898
      1   0.1018  0.0588     0.0068  0.1899
      2   0.1016  0.0588     0.0064  0.1898
      3   0.1022  0.0587     0.0068  0.1899
      4   0.1031  0.0587     0.0071  0.1902
      5   0.1043  0.0585     0.0076  0.1904
      6   0.1139  0.0556     0.0151  0.1917
      7   0.1219  0.0524     0.0247  0.1926
      8   0.1232  0.0513     0.0288  0.1927
      9   0.1243  0.0503     0.0321  0.1928
     10   0.0685  0.0403     0.0104  0.1436
     11   0.0741  0.0413     0.0135  0.1503
     12   0.0752  0.0408     0.0157  0.1508
     13   0.0772  0.0401     0.0191  0.1517
     14   0.0782  0.0398     0.0210  0.1523
     15   0.0795  0.0394     0.0229  0.1530
     16   0.0800  0.0392     0.0238  0.1533
     17   0.0808  0.0389     0.0250  0.1538
     18   0.0817  0.0387     0.0266  0.1543
     19   0.0820  0.0386     0.0273  0.1544

