Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6107  2.7305    -9.0001 -0.4837
      1  -6.9103  1.4666    -8.3979 -4.8864
      2  -7.9586  0.9464    -4.6607 -6.9001
      3  -8.4610  0.7267    -2.8569 -7.7813
      4  -8.7470  0.6081    -1.8151 -8.2608
      5  -8.9007  0.5146    -1.2896 -8.5374
      6  -9.0010  0.4374    -0.9677 -8.7315
      7  -9.0217  0.3404    -0.9466 -8.7540
      8  -9.0945  0.2983    -0.7102 -8.9517
      9  -9.1031  0.2346    -0.7038 -8.9566
     10  -9.1109  0.1939    -0.6918 -8.9633
     11  -9.1139  0.1690    -0.6887 -8.9656
     12  -9.1165  0.1542    -0.6844 -8.9681
     13  -9.1199  0.1445    -0.6769 -8.9718
     14  -9.1213  0.1395    -0.6741 -8.9733
     15  -9.1237  0.1355    -0.6681 -8.9759
     16  -9.1258  0.1327    -0.6628 -8.9782
     17  -9.1276  0.1306    -0.6581 -8.9801
     18  -9.1281  0.1298    -0.6567 -8.9808
     19  -9.1297  0.1283    -0.6526 -8.9824

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0587     0.0067  0.1898
      2   0.1025  0.0584     0.0080  0.1899
      3   0.1043  0.0575     0.0103  0.1901
      4   0.1080  0.0563     0.0135  0.1906
      5   0.1137  0.0547     0.0180  0.1915
      6   0.1195  0.0531     0.0234  0.1924
      7   0.1240  0.0506     0.0313  0.1928
      8   0.1273  0.0496     0.0351  0.1934
      9   0.1296  0.0481     0.0406  0.1935
     10   0.1332  0.0462     0.0469  0.1939
     11   0.1346  0.0451     0.0504  0.1940
     12   0.1363  0.0440     0.0542  0.1941
     13   0.1387  0.0427     0.0584  0.1944
     14   0.1400  0.0418     0.0614  0.1945
     15   0.1419  0.0408     0.0648  0.1947
     16   0.1436  0.0398     0.0680  0.1949
     17   0.1451  0.0390     0.0708  0.1950
     18   0.1459  0.0385     0.0725  0.1951
     19   0.1472  0.0377     0.0751  0.1952

