trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1185 660.00  0.00 800.00 156.00  0
  1  732 410.00  0.00 800.00 26.00  1
  2  663 370.00  0.00 800.00 156.00  0
  3  769 430.00  0.00 800.00 52.00  1
  4  698 390.00  0.00 800.00 104.00  0
  5  608 340.00  0.00 800.00 104.00  1
  6  716 400.00  0.00 800.00 104.00  0
  7  608 340.00  0.00 800.00 52.00  1
  8  608 320.00  0.00 800.00 52.00  1
  9  608 350.00  0.00 800.00 156.00  1
 10  716 400.00  0.00 800.00 104.00  0
 11  752 420.00  0.00 800.00 104.00  0
 12  787 440.00  0.00 800.00 52.00  0
 13  517 290.00  0.00 800.00 52.00  1
 14  571 320.00  0.00 800.00 52.00  1
 15  733 410.00  0.00 800.00 52.00  0
 16    4  10.00  0.00 800.00  3.00  1
 17  896 500.00  0.00 800.00 104.00  0
 18  607 340.00  0.00 800.00 52.00  1
 19  643 360.00  0.00 800.00 52.00  1
