Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.3165  2.0231    -6.5307 -0.3509
      1  -4.9880  1.1476    -6.7611 -3.5252
      2  -4.2223  0.7456    -5.2438 -3.4554
      3  -3.6955  0.6123    -4.3669 -3.2579
      4  -3.9847  0.5957    -4.6098 -3.7051
      5  -3.9979  0.4518    -4.5172 -3.7811
      6  -4.0631  1.6925    -8.0356 -1.3555
      7  -3.9679  1.3911    -7.1980 -2.0216
      8  -3.9021  1.1331    -5.9721 -2.6207
      9  -3.8541  0.9280    -5.2933 -2.8712
     10  -3.7035  0.7836    -4.7111 -2.8427
     11  -3.7703  0.6278    -4.6726 -3.2143
     12  -3.6873  0.5217    -4.3975 -3.2038
     13  -3.7362  0.4291    -4.3993 -3.4217
     14  -3.6647  0.3689    -4.2014 -3.3682
     15  -3.7270  0.3245    -4.2147 -3.4692
     16  -3.7144  0.2720    -4.1976 -3.4720
     17  -3.8198  0.3129    -4.3529 -3.5544
     18  -3.8034  0.2654    -4.2670 -3.5582
     19  -3.8796  0.2624    -4.3708 -3.6964

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1005  0.0593     0.0052  0.1897
      1   0.1001  0.0595     0.0049  0.1897
      2   0.1012  0.0590     0.0058  0.1898
      3   0.0997  0.0596     0.0043  0.1896
      4   0.0948  0.0600     0.0027  0.1885
      5   0.1006  0.0580     0.0079  0.1893
      6   0.0111  0.0124     0.0000  0.0326
      7   0.0132  0.0125     0.0000  0.0342
      8   0.0146  0.0123     0.0000  0.0355
      9   0.0156  0.0121     0.0001  0.0364
     10   0.0177  0.0130     0.0002  0.0399
     11   0.0196  0.0133     0.0007  0.0418
     12   0.0217  0.0138     0.0012  0.0449
     13   0.0236  0.0141     0.0018  0.0470
     14   0.0256  0.0147     0.0025  0.0499
     15   0.0272  0.0152     0.0031  0.0524
     16   0.0281  0.0150     0.0041  0.0530
     17   0.0237  0.0125     0.0027  0.0437
     18   0.0248  0.0124     0.0037  0.0447
     19   0.0245  0.0125     0.0035  0.0446

