trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  399 230.00  0.00 800.00  2.00  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  822 460.00  0.00 800.00 26.00  1
  4  769 430.00  0.00 800.00 52.00  1
  5  608 340.00  0.00 800.00 104.00  1
  6  716 400.00  0.00 800.00 104.00  1
  7  592 330.00  0.00 800.00 260.00  0
  8  698 390.00  0.00 800.00 104.00  1
  9  699 390.00  0.00 800.00 156.00  0
 10  698 390.00  0.00 800.00 52.00  1
 11  698 410.00  0.00 800.00 156.00  1
 12  718 400.00  0.00 800.00 260.00  0
 13  825 460.00  0.00 800.00 156.00  0
 14  663 370.00  0.00 800.00 156.00  1
 15  897 500.00  0.00 800.00 156.00  0
 16  627 350.00  0.00 800.00 156.00  1
 17  825 460.00  0.00 800.00 156.00  1
 18  790 440.00  0.00 800.00 260.00  0
 19  933 520.00  0.00 800.00 156.00  1
