Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6287  2.7220    -9.0021 -0.5094
      1  -2.3155  1.4537    -4.5819 -0.2671
      2  -3.4587  0.8590    -4.6923 -2.4431
      3  -4.1199  0.6256    -4.8372 -3.6855
      4  -4.4166  0.6054    -5.0766 -4.1188
      5  -4.5951  0.6648    -5.5374 -4.3139
      6  -5.1559  1.2134    -8.1597 -4.4083
      7  -4.7415  0.6761    -5.7003 -4.4055
      8  -4.8555  0.6621    -5.8858 -4.5240
      9  -4.7442  0.4575    -5.2530 -4.5213
     10  -4.7476  0.3625    -5.2347 -4.5393
     11  -5.0033  0.7713    -6.2053 -4.5459
     12  -4.9172  0.5770    -5.6785 -4.5696
     13  -4.8678  0.4574    -5.4613 -4.5756
     14  -4.9599  0.4739    -5.5296 -4.7421
     15  -4.9350  0.3740    -5.4607 -4.7446
     16  -4.9855  0.3362    -5.4850 -4.7768
     17  -5.1030  0.5309    -5.7710 -4.8034
     18  -5.0751  0.4205    -5.6417 -4.8118
     19  -5.2034  0.7166    -6.0281 -4.7917

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0071  0.1899
      1   0.1025  0.0585     0.0074  0.1899
      2   0.1019  0.0588     0.0067  0.1899
      3   0.1013  0.0592     0.0056  0.1898
      4   0.1011  0.0597     0.0047  0.1900
      5   0.0985  0.0605     0.0037  0.1896
      6   0.0361  0.0352     0.0001  0.1061
      7   0.0466  0.0368     0.0009  0.1171
      8   0.0467  0.0373     0.0013  0.1188
      9   0.0549  0.0381     0.0039  0.1273
     10   0.0566  0.0377     0.0065  0.1285
     11   0.0211  0.0147     0.0001  0.0459
     12   0.0236  0.0148     0.0009  0.0479
     13   0.0259  0.0149     0.0021  0.0505
     14   0.0247  0.0144     0.0018  0.0480
     15   0.0264  0.0143     0.0032  0.0496
     16   0.0278  0.0149     0.0038  0.0525
     17   0.0186  0.0102     0.0009  0.0340
     18   0.0200  0.0101     0.0017  0.0350
     19   0.0130  0.0072     0.0001  0.0229

