Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7203  2.1094    -9.1127 -2.5845
      1  -4.0570  1.2020    -5.9369 -2.4138
      2  -5.0115  0.7415    -6.0301 -4.2524
      3  -5.4180  0.5936    -6.1351 -5.0145
      4  -5.1315  0.4724    -5.6677 -4.8773
      5  -5.2805  0.4494    -5.7544 -5.1214
      6  -5.3004  0.3489    -5.7462 -5.2692
      7  -5.3074  0.2792    -5.7393 -5.2744
      8  -5.2965  0.1950    -5.7095 -5.2747
      9  -5.2941  0.1549    -5.6986 -5.2749
     10  -5.2923  0.1303    -5.6892 -5.2750
     11  -5.2934  0.1167    -5.6884 -5.2760
     12  -5.2941  0.1089    -5.6878 -5.2767
     13  -5.2952  0.1037    -5.6874 -5.2779
     14  -5.2963  0.0998    -5.6872 -5.2792
     15  -5.2965  0.0981    -5.6866 -5.2795
     16  -5.2968  0.0966    -5.6862 -5.2800
     17  -5.2970  0.0956    -5.6857 -5.2803
     18  -5.2963  0.0934    -5.6824 -5.2803
     19  -5.2963  0.0930    -5.6821 -5.2803

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0585     0.0071  0.1899
      1   0.1024  0.0585     0.0068  0.1899
      2   0.1025  0.0586     0.0069  0.1900
      3   0.1031  0.0585     0.0075  0.1901
      4   0.1042  0.0579     0.0091  0.1902
      5   0.1047  0.0577     0.0093  0.1902
      6   0.1100  0.0557     0.0155  0.1909
      7   0.1130  0.0542     0.0201  0.1912
      8   0.1150  0.0529     0.0247  0.1914
      9   0.1158  0.0523     0.0268  0.1915
     10   0.1166  0.0518     0.0285  0.1915
     11   0.1173  0.0513     0.0299  0.1916
     12   0.1179  0.0510     0.0311  0.1917
     13   0.1188  0.0505     0.0325  0.1918
     14   0.1199  0.0500     0.0341  0.1919
     15   0.1203  0.0498     0.0349  0.1919
     16   0.1209  0.0495     0.0358  0.1920
     17   0.1214  0.0492     0.0366  0.1920
     18   0.1216  0.0490     0.0371  0.1921
     19   0.1218  0.0489     0.0376  0.1921

