Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6408  2.7158    -9.0034 -0.5301
      1  -2.3431  1.4577    -4.6092 -0.2863
      2  -1.1714  0.9204    -2.3448 -0.1476
      3  -1.7981  0.6984    -2.5191 -1.3338
      4  -2.0733  0.6445    -2.6937 -1.7460
      5  -2.2342  0.6469    -2.9981 -1.9544
      6  -2.7122  1.0844    -4.9001 -2.1203
      7  -3.5266  1.4535    -6.9491 -2.2376
      8  -3.0619  1.0669    -4.9081 -2.2044
      9  -3.5512  1.2354    -6.1872 -2.4144
     10  -3.4702  1.0240    -5.2509 -2.4939
     11  -3.2603  0.8287    -4.4574 -2.4684
     12  -3.0913  0.7312    -4.0682 -2.4158
     13  -3.2673  0.7211    -4.2194 -2.6507
     14  -3.1796  0.6030    -3.9543 -2.6424
     15  -3.2465  0.5277    -3.9962 -2.7685
     16  -3.1831  0.4471    -3.8585 -2.7485
     17  -3.0474  0.5192    -3.6972 -2.6064
     18  -3.0768  0.4399    -3.6982 -2.6875
     19  -3.0215  0.3832    -3.6238 -2.6721

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0071  0.1899
      1   0.1025  0.0585     0.0074  0.1899
      2   0.1035  0.0582     0.0083  0.1901
      3   0.1014  0.0589     0.0064  0.1898
      4   0.1004  0.0591     0.0057  0.1896
      5   0.0983  0.0594     0.0049  0.1891
      6   0.0421  0.0388     0.0001  0.1197
      7   0.0135  0.0110     0.0000  0.0320
      8   0.0163  0.0121     0.0001  0.0364
      9   0.0107  0.0074     0.0000  0.0207
     10   0.0114  0.0071     0.0001  0.0213
     11   0.0127  0.0074     0.0002  0.0238
     12   0.0138  0.0078     0.0004  0.0254
     13   0.0134  0.0077     0.0003  0.0250
     14   0.0145  0.0079     0.0007  0.0262
     15   0.0155  0.0082     0.0009  0.0272
     16   0.0165  0.0083     0.0013  0.0285
     17   0.0144  0.0072     0.0009  0.0249
     18   0.0153  0.0073     0.0012  0.0258
     19   0.0162  0.0075     0.0015  0.0267

