trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  310 180.00  0.00 800.00  3.00  1
  1  716 400.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  742 420.00  0.00 800.00  3.00  1
  4  654 370.00  0.00 800.00  6.44  1
  5  744 420.00  0.00 800.00  6.44  1
  6  674 380.00  0.00 800.00 10.80  1
  7  676 380.00  0.00 800.00 17.20  1
  8  625 350.00  0.00 800.00 52.00  0
  9  767 430.00  0.00 800.00 21.50  1
 10 1421 790.00  0.00 800.00 520.00  0
 11  715 400.00  0.00 800.00 52.00  0
 12  786 440.00  0.00 800.00 26.00  0
 13  713 400.00  0.00 800.00 21.50  1
 14  930 520.00  0.00 800.00 26.00  0
 15  605 340.00  0.00 800.00 21.50  1
 16  894 500.00  0.00 800.00 26.00  0
 17  641 360.00  0.00 800.00 21.50  0
 18  550 310.00  0.00 800.00 17.20  1
 19  786 440.00  0.00 800.00 26.00  0
