Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.7300  2.4121    -8.3072 -0.3760
      1  -5.5474  1.6413    -8.8214 -3.5576
      2  -6.8756  1.2580    -9.1526 -5.5716
      3  -7.8184  1.0018    -5.6269 -6.8591
      4  -7.1733  0.7453    -8.1634 -6.6807
      5  -7.4911  0.7471    -8.5730 -7.1323
      6  -7.6869  0.7637    -8.8714 -7.3885
      7  -7.9778  1.0910    -7.3510 -7.3521
      8  -7.8590  0.9427    -9.0590 -7.3979
      9  -7.7267  0.9979    -8.9318 -7.2016
     10  -7.5881  1.0923    -8.8316 -6.8555
     11  -7.5948  0.8720    -8.5125 -7.1587
     12  -7.6782  0.6979    -8.5042 -7.4082
     13  -7.8060  0.8894    -8.8868 -7.4282
     14  -7.7908  0.7144    -8.6290 -7.4806
     15  -7.7387  0.6792    -8.4695 -7.4492
     16  -7.7255  0.5442    -8.3223 -7.4700
     17  -7.8037  0.5246    -8.3855 -7.6360
     18  -7.4761  1.3439    -8.7957 -4.7855
     19  -7.6243  1.0309    -8.7852 -6.9791

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0587     0.0064  0.1897
      1   0.1018  0.0584     0.0068  0.1896
      2   0.0988  0.0587     0.0059  0.1889
      3   0.0898  0.0572     0.0053  0.1850
      4   0.0934  0.0589     0.0045  0.1874
      5   0.0878  0.0584     0.0038  0.1852
      6   0.0823  0.0582     0.0034  0.1834
      7   0.0382  0.0336     0.0001  0.1049
      8   0.0459  0.0373     0.0009  0.1188
      9   0.0439  0.0358     0.0002  0.1130
     10   0.0401  0.0340     0.0001  0.1055
     11   0.0455  0.0348     0.0011  0.1114
     12   0.0506  0.0355     0.0034  0.1172
     13   0.0360  0.0257     0.0011  0.0818
     14   0.0401  0.0261     0.0030  0.0861
     15   0.0418  0.0265     0.0035  0.0883
     16   0.0454  0.0267     0.0064  0.0920
     17   0.0471  0.0276     0.0070  0.0955
     18   0.0181  0.0127     0.0001  0.0386
     19   0.0191  0.0123     0.0001  0.0391

