Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.7300  2.4121    -8.3072 -0.3760
      1  -5.5474  1.6413    -8.8214 -3.5576
      2  -6.8756  1.2580    -9.1526 -5.5716
      3  -7.8184  1.0018    -5.6269 -6.8591
      4  -7.1733  0.7453    -8.1634 -6.6807
      5  -7.4911  0.7471    -8.5730 -7.1323
      6  -7.6869  0.7637    -8.8714 -7.3885
      7  -7.9778  1.0910    -7.3510 -7.3521
      8  -7.8346  0.9646    -9.0460 -7.3796
      9  -7.7823  0.7899    -8.7157 -7.4204
     10  -7.6125  0.8570    -8.4769 -7.2172
     11  -7.5712  0.7306    -8.1898 -7.2496
     12  -7.2836  1.1219    -8.2326 -6.1386
     13  -6.5095  1.8926    -8.4465 -1.7355
     14  -6.8096  1.5221    -8.3507 -2.9908
     15  -6.9996  1.1943    -8.2913 -5.3579
     16  -7.1075  0.9423    -8.2546 -6.2936
     17  -7.2220  0.7903    -8.2883 -6.5948
     18  -7.3029  0.6671    -8.3130 -6.7731
     19  -7.2688  0.5606    -8.1062 -6.7825

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0587     0.0064  0.1897
      1   0.1018  0.0584     0.0068  0.1896
      2   0.0988  0.0587     0.0059  0.1889
      3   0.0898  0.0572     0.0053  0.1850
      4   0.0934  0.0589     0.0045  0.1874
      5   0.0878  0.0584     0.0038  0.1852
      6   0.0823  0.0582     0.0034  0.1834
      7   0.0382  0.0336     0.0001  0.1049
      8   0.0462  0.0379     0.0007  0.1207
      9   0.0537  0.0396     0.0024  0.1297
     10   0.0482  0.0361     0.0012  0.1161
     11   0.0539  0.0378     0.0028  0.1246
     12   0.0277  0.0206     0.0001  0.0635
     13   0.0097  0.0087     0.0000  0.0233
     14   0.0112  0.0085     0.0000  0.0243
     15   0.0121  0.0082     0.0001  0.0249
     16   0.0127  0.0080     0.0001  0.0252
     17   0.0139  0.0082     0.0005  0.0264
     18   0.0150  0.0083     0.0008  0.0272
     19   0.0160  0.0085     0.0011  0.0283

