Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2579  1.9756    -6.4186 -0.3461
      1  -4.7926  1.1358    -6.5613 -3.2771
      2  -3.9581  0.7372    -4.9717 -3.1950
      3  -4.3658  0.5588    -5.0264 -3.9624
      4  -4.0914  0.4759    -4.6112 -3.8176
      5  -4.2420  0.4431    -4.7037 -4.0676
      6  -4.2048  0.3318    -4.4770 -4.0722
      7  -4.2234  0.2452    -4.4765 -4.2223
      8  -4.2236  0.1831    -4.4759 -4.2237
      9  -4.2197  0.1344    -4.4737 -4.2239
     10  -4.2983  0.3285    -4.7196 -4.2254
     11  -4.2988  0.2574    -4.7163 -4.2286
     12  -4.2988  0.2103    -4.7141 -4.2306
     13  -4.2408  0.1623    -4.6169 -4.2266
     14  -4.2409  0.1319    -4.6129 -4.2277
     15  -4.2377  0.1079    -4.5965 -4.2277
     16  -4.2347  0.0918    -4.5763 -4.2277
     17  -4.2350  0.0842    -4.5751 -4.2282
     18  -4.2352  0.0799    -4.5741 -4.2285
     19  -4.2332  0.0740    -4.5564 -4.2285

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0591     0.0055  0.1897
      1   0.1010  0.0590     0.0057  0.1897
      2   0.1016  0.0591     0.0059  0.1899
      3   0.1029  0.0587     0.0070  0.1901
      4   0.1038  0.0585     0.0077  0.1903
      5   0.1047  0.0583     0.0081  0.1904
      6   0.1142  0.0554     0.0158  0.1917
      7   0.1220  0.0522     0.0252  0.1926
      8   0.1231  0.0513     0.0289  0.1927
      9   0.1245  0.0501     0.0328  0.1928
     10   0.0666  0.0399     0.0104  0.1415
     11   0.0682  0.0394     0.0134  0.1425
     12   0.0695  0.0390     0.0152  0.1432
     13   0.0774  0.0408     0.0184  0.1532
     14   0.0784  0.0405     0.0203  0.1537
     15   0.0792  0.0401     0.0218  0.1541
     16   0.0802  0.0398     0.0232  0.1546
     17   0.0807  0.0396     0.0240  0.1549
     18   0.0811  0.0395     0.0247  0.1551
     19   0.0818  0.0393     0.0259  0.1554

