Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.4532  2.0830    -6.7959 -0.3659
      1  -5.2427  1.1163    -6.9896 -3.7852
      2  -6.0297  0.7618    -7.0757 -5.2948
      3  -5.5121  0.5773    -6.1872 -5.1339
      4  -5.3567  0.4946    -5.8552 -5.0579
      5  -5.2104  0.4849    -5.6869 -4.8838
      6  -5.2739  0.3363    -5.6913 -5.2685
      7  -5.2869  0.2463    -5.6855 -5.2749
      8  -5.2868  0.1885    -5.6743 -5.2755
      9  -5.2916  0.1468    -5.6727 -5.2788
     10  -5.2907  0.1207    -5.6649 -5.2789
     11  -5.2904  0.1053    -5.6614 -5.2790
     12  -5.2912  0.0954    -5.6608 -5.2797
     13  -5.2917  0.0897    -5.6602 -5.2802
     14  -5.2911  0.0859    -5.6569 -5.2802
     15  -5.2916  0.0836    -5.6566 -5.2807
     16  -5.2911  0.0819    -5.6540 -5.2806
     17  -5.2913  0.0811    -5.6537 -5.2809
     18  -5.2909  0.0801    -5.6516 -5.2809
     19  -5.2911  0.0795    -5.6514 -5.2811

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0591     0.0057  0.1898
      1   0.1011  0.0592     0.0055  0.1898
      2   0.1016  0.0591     0.0060  0.1899
      3   0.1009  0.0591     0.0055  0.1897
      4   0.1038  0.0583     0.0075  0.1902
      5   0.1017  0.0589     0.0066  0.1899
      6   0.1131  0.0553     0.0157  0.1914
      7   0.1167  0.0531     0.0230  0.1918
      8   0.1177  0.0524     0.0258  0.1918
      9   0.1202  0.0510     0.0303  0.1921
     10   0.1208  0.0505     0.0320  0.1921
     11   0.1211  0.0502     0.0329  0.1922
     12   0.1217  0.0498     0.0344  0.1922
     13   0.1223  0.0494     0.0357  0.1923
     14   0.1226  0.0492     0.0363  0.1923
     15   0.1232  0.0488     0.0376  0.1923
     16   0.1234  0.0487     0.0381  0.1924
     17   0.1238  0.0484     0.0390  0.1924
     18   0.1239  0.0483     0.0394  0.1924
     19   0.1244  0.0480     0.0404  0.1924

