Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0211  2.4993    -9.0417 -1.2534
      1  -2.9745  1.3755    -5.1304 -1.0374
      2  -4.1053  0.8017    -5.2383 -3.2059
      3  -3.5708  0.5830    -4.2740 -3.1044
      4  -3.2886  0.5248    -3.8330 -2.9397
      5  -3.1285  0.5188    -3.5998 -2.7326
      6  -3.1932  0.3590    -3.6027 -3.1582
      7  -3.1831  0.2726    -3.5836 -3.1650
      8  -3.1521  0.2312    -3.4187 -3.1182
      9  -3.1662  0.1569    -3.4186 -3.1731
     10  -3.1591  0.1554    -3.4155 -3.1703
     11  -3.0802  0.4411    -3.4166 -2.8257
     12  -3.1404  0.3491    -3.4185 -2.9659
     13  -3.0412  0.6121    -3.4202 -2.6815
     14  -2.9552  0.6298    -3.4031 -2.5248
     15  -2.9693  0.4781    -3.3953 -2.7457
     16  -2.9230  0.4184    -3.3466 -2.7220
     17  -2.9318  0.3169    -3.3423 -2.8757
     18  -2.9101  0.2561    -3.2537 -2.8786
     19  -2.9158  0.1949    -3.2532 -2.9072

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0585     0.0074  0.1899
      1   0.1024  0.0585     0.0075  0.1899
      2   0.1015  0.0587     0.0068  0.1898
      3   0.1015  0.0586     0.0072  0.1897
      4   0.1009  0.0588     0.0066  0.1896
      5   0.0991  0.0590     0.0059  0.1892
      6   0.1112  0.0557     0.0144  0.1911
      7   0.1126  0.0547     0.0179  0.1912
      8   0.1221  0.0532     0.0224  0.1929
      9   0.1284  0.0496     0.0341  0.1935
     10   0.1292  0.0495     0.0348  0.1937
     11   0.0619  0.0408     0.0054  0.1387
     12   0.0716  0.0420     0.0097  0.1489
     13   0.0370  0.0240     0.0015  0.0783
     14   0.0341  0.0225     0.0011  0.0728
     15   0.0372  0.0221     0.0035  0.0749
     16   0.0397  0.0231     0.0044  0.0793
     17   0.0423  0.0227     0.0078  0.0811
     18   0.0453  0.0232     0.0091  0.0845
     19   0.0474  0.0229     0.0119  0.0862

