trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  184 110.00  0.00 800.00  3.00  0
  1    0  10.00  0.00 800.00  0.43  1
  2 1421 790.00  0.00 800.00 520.00  0
  3 1421 790.00  0.00 800.00 520.00  0
  4 1421 790.00  0.00 800.00 260.00  0
  5 1421 770.00  0.00 800.00 260.00  0
  6 1053 590.00  0.00 800.00 12.90  0
  7  742 420.00  0.00 800.00  3.00  0
  8  813 460.00  0.00 800.00  2.00  0
  9  777 440.00  0.00 800.00  2.00  0
 10  741 420.00  0.00 800.00  2.00  0
 11  705 400.00  0.00 800.00  2.00  0
 12  938 530.00  0.00 800.00  1.00  0
 13  902 510.00  0.00 800.00  1.00  0
 14  902 510.00  0.00 800.00  0.71  1
 15  956 540.00  0.00 800.00  1.00  0
 16  884 500.00  0.00 800.00  1.00  1
 17  795 450.00  0.00 800.00  2.00  0
 18  542 310.00  0.00 800.00  1.00  1
 19  614 350.00  0.00 800.00  1.00  1
